"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","23-Feb-2026","2,686.20","2,686.00","2,704.00","2,660.20","2,674.00","2,676.30","2,675.99","46,99,596","12,57,60,73,695.10","1,71,914","32,14,650","68.40"
"TCS","EQ","20-Feb-2026","2,677.90","2,667.00","2,702.60","2,647.50","2,685.00","2,686.20","2,684.40","22,93,482","6,15,66,33,439.20","98,725","9,66,093","42.12"
"TCS","EQ","19-Feb-2026","2,694.90","2,708.00","2,748.70","2,666.60","2,675.00","2,677.90","2,709.33","32,38,849","8,77,50,99,079.90","1,37,884","13,01,446","40.18"
"TCS","EQ","18-Feb-2026","2,717.40","2,730.00","2,730.00","2,657.30","2,694.50","2,694.90","2,687.82","29,50,820","7,93,12,64,158.60","1,40,494","13,36,904","45.31"
"TCS","EQ","17-Feb-2026","2,706.60","2,716.00","2,760.00","2,695.20","2,719.80","2,717.40","2,735.60","42,09,118","11,51,44,52,779.90","1,63,505","15,24,494","36.22"
"TCS","EQ","16-Feb-2026","2,692.20","2,700.00","2,719.80","2,671.00","2,713.00","2,706.60","2,692.22","29,18,730","7,85,78,74,541.60","1,34,363","12,61,501","43.22"
"TCS","EQ","13-Feb-2026","2,750.10","2,585.00","2,713.00","2,585.00","2,695.00","2,692.20","2,649.41","1,11,68,735","29,59,05,99,535.80","4,15,060","46,53,582","41.67"
"TCS","EQ","12-Feb-2026","2,909.80","2,869.80","2,880.00","2,740.00","2,741.90","2,750.10","2,778.17","1,06,12,156","29,48,23,35,572.60","6,60,406","61,90,643","58.34"
"TCS","EQ","11-Feb-2026","2,984.60","2,980.00","2,998.00","2,904.20","2,909.00","2,909.80","2,938.39","33,63,513","9,88,33,23,310.30","2,37,669","22,00,770","65.43"
"TCS","EQ","10-Feb-2026","2,948.20","2,949.80","3,011.60","2,943.50","2,983.00","2,984.60","2,985.30","35,47,763","10,59,11,45,975.60","2,20,699","20,15,776","56.82"
"TCS","EQ","09-Feb-2026","2,941.60","2,959.10","2,977.00","2,937.50","2,951.00","2,948.20","2,949.18","23,80,318","7,01,99,76,408.70","1,41,131","15,57,664","65.44"
"TCS","EQ","06-Feb-2026","2,991.50","2,976.60","2,985.00","2,916.00","2,940.30","2,941.60","2,934.09","46,87,389","13,75,32,36,280.20","3,47,514","28,49,084","60.78"
"TCS","EQ","05-Feb-2026","2,999.10","2,990.00","3,029.70","2,972.30","2,991.70","2,991.50","3,000.10","35,21,545","10,56,50,02,490.30","1,78,696","17,52,189","49.76"
"TCS","EQ","04-Feb-2026","3,225.30","3,120.00","3,120.00","2,986.00","2,999.90","2,999.10","3,020.56","1,08,52,595","32,78,09,47,704.20","5,03,705","65,86,991","60.70"
"TCS","EQ","03-Feb-2026","3,169.60","3,350.00","3,350.00","3,186.30","3,220.00","3,225.30","3,231.27","43,66,060","14,10,79,06,461.20","2,04,924","25,37,328","58.11"
"TCS","EQ","02-Feb-2026","3,186.90","3,198.00","3,198.00","3,134.00","3,167.00","3,169.60","3,164.69","26,36,272","8,34,29,86,354.50","1,08,170","15,85,558","60.14"
"TCS","EQ","01-Feb-2026","3,123.90","3,123.80","3,234.00","3,105.20","3,178.20","3,186.90","3,182.48","30,12,937","9,58,86,09,199.60","1,45,412","12,20,232","40.50"
"TCS","EQ","30-Jan-2026","3,144.40","3,141.00","3,141.00","3,092.00","3,129.00","3,123.90","3,121.64","30,22,068","9,43,38,21,429.30","80,949","21,01,964","69.55"
"TCS","EQ","29-Jan-2026","3,200.10","3,200.10","3,200.10","3,125.60","3,139.00","3,144.40","3,143.88","24,57,641","7,72,65,26,569.30","1,20,763","14,24,483","57.96"
"TCS","EQ","28-Jan-2026","3,158.00","3,176.00","3,205.20","3,170.60","3,199.00","3,200.10","3,191.18","27,51,234","8,77,96,79,675.40","1,51,790","20,76,924","75.49"
"TCS","EQ","27-Jan-2026","3,162.50","3,175.00","3,175.00","3,130.00","3,167.00","3,158.00","3,146.85","42,79,874","13,46,81,14,372.20","1,49,619","29,99,663","70.09"
"TCS","EQ","23-Jan-2026","3,150.40","3,190.30","3,194.50","3,152.00","3,157.00","3,162.50","3,176.59","20,68,857","6,57,19,05,073.60","89,144","12,18,491","58.90"
"TCS","EQ","22-Jan-2026","3,122.60","3,150.00","3,160.00","3,122.30","3,152.20","3,150.40","3,142.82","22,69,827","7,13,36,63,295.30","91,528","12,34,423","54.38"
"TCS","EQ","21-Jan-2026","3,102.30","3,100.00","3,138.50","3,082.00","3,122.00","3,122.60","3,112.68","20,15,150","6,27,25,10,286.10","1,38,565","10,47,132","51.96"
"TCS","EQ","20-Jan-2026","3,163.60","3,151.60","3,160.00","3,091.10","3,104.20","3,102.30","3,127.35","44,99,273","14,07,08,02,629.30","1,52,322","29,37,139","65.28"
"TCS","EQ","19-Jan-2026","3,206.70","3,188.00","3,220.00","3,152.10","3,161.00","3,163.60","3,168.85","33,87,562","10,73,46,71,175.00","1,77,858","22,79,253","67.28"
"TCS","EQ","16-Jan-2026","3,192.50","3,219.40","3,221.90","3,171.00","3,209.00","3,206.70","3,200.62","42,93,470","13,74,17,76,327.90","1,49,121","26,49,992","61.72"
"TCS","EQ","14-Jan-2026","3,268.00","3,260.00","3,260.00","3,183.00","3,197.80","3,192.50","3,205.64","35,39,511","11,34,63,86,248.00","1,46,477","22,36,476","63.19"
"TCS","EQ","13-Jan-2026","3,239.60","3,245.00","3,280.00","3,210.50","3,263.00","3,268.00","3,251.44","56,45,341","18,35,54,97,917.00","1,98,353","29,28,026","51.87"
"TCS","EQ","12-Jan-2026","3,207.80","3,203.00","3,252.00","3,174.30","3,243.00","3,239.60","3,212.14","22,28,342","7,15,77,53,630.70","1,26,371","11,79,907","52.95"
"TCS","EQ","09-Jan-2026","3,203.90","3,191.00","3,229.70","3,191.00","3,212.60","3,207.80","3,209.44","19,38,673","6,22,20,59,522.60","1,34,640","11,63,231","60.00"
"TCS","EQ","08-Jan-2026","3,295.60","3,286.90","3,286.90","3,182.00","3,196.00","3,203.90","3,211.48","41,59,336","13,35,76,35,924.00","1,91,554","23,32,774","56.09"
"TCS","EQ","07-Jan-2026","3,255.80","3,242.90","3,300.60","3,223.20","3,294.00","3,295.60","3,284.64","19,89,442","6,53,45,92,137.10","87,338","11,87,319","59.68"
"TCS","EQ","06-Jan-2026","3,216.10","3,210.00","3,263.20","3,205.00","3,256.80","3,255.80","3,242.40","29,12,325","9,44,29,29,253.60","1,63,408","21,76,224","74.72"
"TCS","EQ","05-Jan-2026","3,250.70","3,240.50","3,247.00","3,191.00","3,213.00","3,216.10","3,220.21","23,41,703","7,54,07,84,169.40","1,15,281","14,88,966","63.58"
"TCS","EQ","02-Jan-2026","3,227.40","3,234.00","3,254.30","3,219.50","3,245.70","3,250.70","3,241.10","11,84,324","3,83,85,16,572.70","63,356","7,43,388","62.77"
"TCS","EQ","01-Jan-2026","3,206.20","3,215.00","3,234.10","3,198.20","3,225.00","3,227.40","3,219.97","12,55,735","4,04,34,25,200.10","56,642","4,97,590","39.63"
"TCS","EQ","31-Dec-2025","3,246.80","3,240.00","3,246.00","3,198.50","3,210.00","3,206.20","3,216.08","33,62,634","10,81,45,02,991.90","1,45,683","24,28,193","72.21"
"TCS","EQ","30-Dec-2025","3,251.50","3,250.00","3,267.50","3,239.50","3,255.00","3,246.80","3,250.64","28,07,593","9,12,64,73,823.50","1,84,541","19,39,014","69.06"
"TCS","EQ","29-Dec-2025","3,280.00","3,280.00","3,288.00","3,242.90","3,256.00","3,251.50","3,254.98","20,79,473","6,76,86,50,796.40","1,17,390","14,03,152","67.48"
"TCS","EQ","26-Dec-2025","3,319.00","3,313.10","3,320.00","3,271.80","3,276.80","3,280.00","3,287.91","11,76,664","3,86,87,59,940.60","89,363","7,38,341","62.75"
"TCS","EQ","24-Dec-2025","3,310.00","3,304.10","3,327.10","3,296.10","3,313.10","3,319.00","3,312.41","13,67,708","4,53,04,13,590.90","84,873","7,53,755","55.11"
"TCS","EQ","23-Dec-2025","3,324.90","3,319.90","3,319.90","3,293.50","3,305.10","3,310.00","3,304.76","23,65,420","7,81,71,55,849.90","1,39,216","10,69,663","45.22"
"TCS","EQ","22-Dec-2025","3,282.00","3,310.00","3,328.60","3,291.00","3,324.90","3,324.90","3,314.14","26,32,816","8,72,55,23,457.10","1,01,733","17,33,705","65.85"
"TCS","EQ","19-Dec-2025","3,280.80","3,299.00","3,317.90","3,278.80","3,285.00","3,282.00","3,295.00","39,02,511","12,85,87,80,664.30","1,22,711","24,37,494","62.46"
"TCS","EQ","18-Dec-2025","3,217.80","3,228.00","3,287.80","3,221.00","3,281.20","3,280.80","3,260.45","23,07,422","7,52,32,25,819.80","1,66,551","11,85,210","51.37"
"TCS","EQ","17-Dec-2025","3,205.10","3,200.50","3,236.90","3,200.50","3,217.80","3,217.80","3,218.60","13,76,350","4,42,99,15,958.70","88,357","8,21,318","59.67"
"TCS","EQ","16-Dec-2025","3,230.20","3,220.00","3,220.00","3,191.10","3,206.60","3,205.10","3,204.68","17,34,623","5,55,89,13,487.80","97,265","10,29,972","59.38"
"TCS","EQ","15-Dec-2025","3,220.50","3,211.10","3,238.20","3,197.30","3,227.00","3,230.20","3,220.97","15,62,190","5,03,17,66,680.70","1,07,289","9,70,452","62.12"
"TCS","EQ","12-Dec-2025","3,191.90","3,197.70","3,223.00","3,185.70","3,220.10","3,220.50","3,209.12","11,46,554","3,67,94,24,706.90","83,968","7,40,058","64.55"
"TCS","EQ","11-Dec-2025","3,189.20","3,205.00","3,208.40","3,153.10","3,193.90","3,191.90","3,184.35","19,14,362","6,09,59,95,407.30","1,00,793","9,44,111","49.32"
"TCS","EQ","10-Dec-2025","3,208.30","3,225.00","3,225.00","3,178.10","3,185.00","3,189.20","3,191.56","13,86,849","4,42,62,07,513.50","82,261","7,22,010","52.06"
"TCS","EQ","09-Dec-2025","3,236.50","3,230.00","3,233.70","3,181.20","3,208.00","3,208.30","3,201.08","27,34,893","8,75,46,08,897.60","1,38,787","12,62,341","46.16"
"TCS","EQ","08-Dec-2025","3,238.20","3,243.00","3,259.90","3,208.60","3,237.90","3,236.50","3,236.92","25,44,725","8,23,70,58,645.90","1,21,186","15,36,350","60.37"
"TCS","EQ","05-Dec-2025","3,229.20","3,230.00","3,271.60","3,222.40","3,241.00","3,238.20","3,246.03","52,44,013","17,02,22,14,888.30","1,78,219","32,39,404","61.77"
"TCS","EQ","04-Dec-2025","3,180.00","3,194.00","3,250.00","3,187.40","3,227.00","3,229.20","3,231.21","50,25,905","16,23,97,49,623.20","1,85,585","33,63,573","66.92"
"TCS","EQ","03-Dec-2025","3,135.70","3,140.00","3,211.90","3,139.00","3,180.00","3,180.00","3,185.48","39,52,112","12,58,93,78,283.40","1,92,454","21,22,464","53.70"
"TCS","EQ","02-Dec-2025","3,133.40","3,131.00","3,144.00","3,120.40","3,137.50","3,135.70","3,133.36","25,12,003","7,87,10,11,640.60","1,27,701","16,03,990","63.85"
"TCS","EQ","01-Dec-2025","3,137.50","3,137.90","3,154.00","3,122.20","3,138.00","3,133.40","3,133.29","17,47,647","5,47,58,78,282.20","1,30,698","10,72,880","61.39"
"TCS","EQ","28-Nov-2025","3,136.60","3,140.00","3,147.30","3,125.00","3,135.90","3,137.50","3,137.82","16,16,690","5,07,28,88,841.30","79,463","10,02,178","61.99"
"TCS","EQ","27-Nov-2025","3,162.90","3,180.00","3,180.00","3,125.00","3,134.00","3,136.60","3,142.97","28,36,233","8,91,41,92,099.10","1,71,374","16,56,213","58.39"
"TCS","EQ","26-Nov-2025","3,119.20","3,118.80","3,178.00","3,117.00","3,162.90","3,162.90","3,157.95","25,08,527","7,92,18,09,747.00","1,12,405","16,16,953","64.46"
"TCS","EQ","25-Nov-2025","3,141.20","3,145.30","3,149.80","3,115.00","3,115.70","3,119.20","3,127.55","27,37,920","8,56,29,68,101.70","1,44,573","16,19,081","59.14"
"TCS","EQ","24-Nov-2025","3,150.60","3,158.00","3,178.90","3,131.00","3,134.00","3,141.20","3,151.71","67,03,764","21,12,83,17,183.50","1,76,937","47,63,581","71.06"
"TCS","EQ","21-Nov-2025","3,144.80","3,144.80","3,170.00","3,135.20","3,150.00","3,150.60","3,153.22","41,77,037","13,17,11,33,172.80","1,36,571","22,77,567","54.53"
"TCS","EQ","20-Nov-2025","3,147.70","3,148.00","3,164.50","3,138.10","3,149.80","3,144.80","3,152.05","27,00,767","8,51,29,40,687.70","1,13,822","14,67,605","54.34"
"TCS","EQ","19-Nov-2025","3,087.10","3,097.00","3,155.00","3,083.50","3,147.00","3,147.70","3,136.67","31,51,053","9,88,38,20,509.80","1,60,625","17,88,158","56.75"
"TCS","EQ","18-Nov-2025","3,102.20","3,102.00","3,105.00","3,078.00","3,080.10","3,087.10","3,090.92","25,48,350","7,87,67,55,648.90","1,10,903","14,03,839","55.09"
"TCS","EQ","17-Nov-2025","3,106.00","3,106.00","3,123.50","3,086.60","3,100.00","3,102.20","3,099.87","22,32,853","6,92,15,46,326.90","96,155","13,88,889","62.20"
"TCS","EQ","14-Nov-2025","3,105.70","3,090.00","3,113.10","3,077.30","3,112.00","3,106.00","3,095.35","22,10,794","6,84,31,77,119.90","1,05,008","15,41,959","69.75"
"TCS","EQ","13-Nov-2025","3,131.80","3,131.80","3,131.90","3,102.00","3,104.80","3,105.70","3,113.07","17,40,435","5,41,80,91,012.50","1,20,845","10,55,344","60.64"
"TCS","EQ","12-Nov-2025","3,047.00","3,060.00","3,136.40","3,057.10","3,125.10","3,131.80","3,114.78","44,60,315","13,89,29,02,410.20","1,75,446","30,15,019","67.60"
"TCS","EQ","11-Nov-2025","3,025.20","3,045.00","3,055.70","3,018.00","3,049.00","3,047.00","3,037.03","28,06,868","8,52,45,41,738.50","1,12,361","13,42,988","47.85"
"TCS","EQ","10-Nov-2025","2,991.80","2,993.00","3,047.90","2,992.00","3,025.00","3,025.20","3,022.51","15,56,656","4,70,50,08,219.70","78,119","8,16,069","52.42"
"TCS","EQ","07-Nov-2025","3,010.90","3,001.00","3,004.00","2,960.50","2,993.50","2,991.80","2,979.65","18,30,520","5,45,43,08,584.30","1,06,949","11,09,024","60.59"
"TCS","EQ","06-Nov-2025","2,990.20","2,990.10","3,024.00","2,990.00","3,010.00","3,010.90","3,010.50","25,42,721","7,65,48,60,638.80","2,00,775","14,13,297","55.58"
"TCS","EQ","04-Nov-2025","3,016.80","3,019.60","3,029.30","2,976.00","2,987.70","2,990.20","2,992.11","26,70,720","7,99,10,78,689.60","1,68,525","14,83,484","55.55"
"TCS","EQ","03-Nov-2025","3,058.00","3,046.90","3,058.00","3,010.00","3,019.50","3,016.80","3,024.83","21,94,877","6,63,91,24,030.70","1,01,452","13,36,910","60.91"
"TCS","EQ","31-Oct-2025","3,035.30","3,035.00","3,067.40","3,025.10","3,060.00","3,058.00","3,055.61","18,68,085","5,70,81,36,334.30","81,376","10,61,052","56.80"
"TCS","EQ","30-Oct-2025","3,057.60","3,049.10","3,063.80","3,032.80","3,035.50","3,035.30","3,039.99","22,41,536","6,81,42,45,032.00","1,15,244","14,19,911","63.35"
"TCS","EQ","29-Oct-2025","3,057.90","3,057.90","3,076.00","3,046.10","3,060.00","3,057.60","3,061.14","28,95,420","8,86,32,86,092.50","1,16,138","20,28,880","70.07"
"TCS","EQ","28-Oct-2025","3,084.90","3,076.00","3,090.20","3,040.20","3,059.80","3,057.90","3,059.27","34,70,737","10,61,79,38,168.30","1,40,326","18,58,414","53.55"
"TCS","EQ","27-Oct-2025","3,063.20","3,066.50","3,094.20","3,060.20","3,083.00","3,084.90","3,083.94","19,46,312","6,00,23,14,206.60","85,517","12,79,790","65.75"
"TCS","EQ","24-Oct-2025","3,073.20","3,080.00","3,090.00","3,058.30","3,060.60","3,063.20","3,073.62","26,84,318","8,25,05,73,087.80","1,87,127","17,40,995","64.86"
"TCS","EQ","23-Oct-2025","3,006.70","3,055.00","3,098.00","3,036.10","3,070.00","3,073.20","3,075.63","55,64,758","17,11,51,35,296.00","2,90,229","35,39,362","63.60"
"TCS","EQ","21-Oct-2025","3,015.20","3,031.10","3,031.80","2,996.00","3,000.00","3,006.70","3,013.14","3,10,644","93,60,15,414.70","29,319","1,99,309","64.17"
"TCS","EQ","20-Oct-2025","2,962.20","2,985.50","3,023.00","2,978.50","3,016.30","3,015.20","3,007.54","31,33,039","9,42,27,54,243.30","1,63,532","17,65,113","56.34"
"TCS","EQ","17-Oct-2025","2,970.70","2,970.00","2,988.80","2,955.40","2,963.00","2,962.20","2,967.59","43,74,683","12,98,22,48,748.30","1,65,312","29,44,104","67.30"
"TCS","EQ","16-Oct-2025","2,969.80","2,969.90","2,975.00","2,943.10","2,971.80","2,970.70","2,961.98","32,51,495","9,63,08,75,594.50","1,97,293","19,09,746","58.73"
"TCS","EQ","15-Oct-2025","2,960.30","2,971.00","2,979.70","2,951.00","2,970.00","2,969.80","2,967.01","42,82,226","12,70,53,86,117.20","1,46,773","29,06,314","67.87"
"TCS","EQ","14-Oct-2025","3,007.20","3,021.00","3,027.20","2,955.50","2,960.00","2,960.30","2,976.34","36,11,416","10,74,87,94,587.50","1,83,673","21,06,071","58.32"
"TCS","EQ","13-Oct-2025","3,028.30","3,027.00","3,035.50","2,998.20","3,006.00","3,007.20","3,011.37","28,66,865","8,63,31,80,149.10","1,69,572","16,77,710","58.52"
"TCS","EQ","10-Oct-2025","3,061.70","3,050.00","3,070.00","3,006.90","3,028.00","3,028.30","3,032.16","88,17,365","26,73,56,29,672.60","2,44,153","45,24,359","51.31"
"TCS","EQ","09-Oct-2025","3,027.20","3,034.00","3,066.00","3,020.00","3,060.20","3,061.70","3,046.36","32,11,304","9,78,27,98,225.60","1,33,703","15,13,007","47.12"
"TCS","EQ","08-Oct-2025","2,973.70","2,975.00","3,043.00","2,968.00","3,031.50","3,027.20","3,024.78","41,21,889","12,46,78,11,108.50","1,54,336","22,90,062","55.56"
"TCS","EQ","07-Oct-2025","2,988.40","2,995.00","3,004.50","2,955.50","2,975.00","2,973.70","2,971.70","30,62,943","9,10,21,39,525.60","1,41,987","14,93,126","48.75"
"TCS","EQ","06-Oct-2025","2,901.90","2,902.00","2,993.60","2,895.60","2,988.00","2,988.40","2,959.88","21,12,774","6,25,35,56,716.30","1,00,920","8,76,175","41.47"
"TCS","EQ","03-Oct-2025","2,914.20","2,924.00","2,924.00","2,891.10","2,903.00","2,901.90","2,902.27","28,99,519","8,41,51,75,156.20","1,56,466","21,06,576","72.65"
"TCS","EQ","01-Oct-2025","2,888.40","2,891.00","2,924.80","2,866.60","2,915.10","2,914.20","2,897.26","19,52,902","5,65,80,70,903.00","1,24,217","9,53,174","48.81"
"TCS","EQ","30-Sep-2025","2,896.10","2,911.00","2,915.30","2,885.10","2,891.00","2,888.40","2,895.89","22,53,458","6,52,57,55,380.40","2,01,510","13,19,728","58.56"
"TCS","EQ","29-Sep-2025","2,899.10","2,916.00","2,929.30","2,894.00","2,904.30","2,896.10","2,904.37","31,10,035","9,03,26,90,025.70","1,79,197","21,20,974","68.20"
"TCS","EQ","26-Sep-2025","2,957.40","2,941.00","2,954.80","2,891.30","2,905.40","2,899.10","2,915.19","39,34,636","11,47,02,04,570.00","3,90,339","25,54,500","64.92"
"TCS","EQ","25-Sep-2025","3,035.40","3,022.00","3,029.60","2,951.00","2,958.00","2,957.40","2,977.56","49,74,361","14,81,14,52,426.90","4,18,858","34,33,593","69.03"
"TCS","EQ","24-Sep-2025","3,062.40","3,050.00","3,057.00","3,033.00","3,036.80","3,035.40","3,044.04","16,25,714","4,94,87,46,206.60","1,01,133","10,77,171","66.26"
"TCS","EQ","23-Sep-2025","3,073.80","3,070.00","3,080.70","3,052.00","3,065.00","3,062.40","3,063.85","31,77,741","9,73,61,21,756.20","1,41,198","16,80,183","52.87"
"TCS","EQ","22-Sep-2025","3,169.20","3,095.00","3,106.90","3,065.00","3,075.50","3,073.80","3,082.86","36,34,901","11,20,58,89,441.10","3,21,272","19,89,475","54.73"
"TCS","EQ","19-Sep-2025","3,176.70","3,170.00","3,180.50","3,144.00","3,171.00","3,169.20","3,163.36","49,01,694","15,50,58,26,514.10","1,09,280","36,74,528","74.96"
"TCS","EQ","18-Sep-2025","3,172.80","3,185.00","3,203.00","3,161.40","3,177.00","3,176.70","3,179.00","26,33,138","8,37,07,38,058.40","1,47,801","14,58,914","55.41"
"TCS","EQ","17-Sep-2025","3,145.70","3,152.00","3,182.40","3,142.40","3,175.00","3,172.80","3,170.19","24,18,271","7,66,63,88,043.20","1,00,973","16,47,994","68.15"
"TCS","EQ","16-Sep-2025","3,111.90","3,128.00","3,150.00","3,109.10","3,147.90","3,145.70","3,132.70","25,73,429","8,06,17,82,019.30","96,675","14,89,928","57.90"
"TCS","EQ","15-Sep-2025","3,133.40","3,134.00","3,134.00","3,096.00","3,112.50","3,111.90","3,108.20","17,32,539","5,38,50,83,002.30","1,45,801","12,23,812","70.64"
"TCS","EQ","12-Sep-2025","3,124.20","3,144.00","3,148.70","3,121.00","3,133.00","3,133.40","3,134.12","14,47,167","4,53,55,89,799.80","1,03,589","9,93,836","68.67"
"TCS","EQ","11-Sep-2025","3,110.00","3,139.00","3,139.00","3,110.10","3,125.20","3,124.20","3,121.51","22,63,446","7,06,53,62,076.90","1,26,730","11,77,834","52.04"
"TCS","EQ","10-Sep-2025","3,049.40","3,056.40","3,122.70","3,053.40","3,110.00","3,110.00","3,104.63","20,79,428","6,45,58,61,143.70","1,27,545","9,38,263","45.12"
"TCS","BL","09-Sep-2025","3,266.00","3,019.00","3,019.00","3,019.00","3,019.00","3,019.00","3,019.00","2,62,693","79,30,70,167.00","1","-","-"
"TCS","EQ","09-Sep-2025","3,019.00","3,032.10","3,060.00","3,030.80","3,052.00","3,049.40","3,048.62","24,89,301","7,58,89,29,067.90","1,64,479","10,49,895","42.18"
"TCS","EQ","08-Sep-2025","3,048.30","3,050.00","3,064.90","3,016.00","3,023.20","3,019.00","3,028.84","26,26,187","7,95,42,91,229.00","1,12,429","17,20,345","65.51"
"TCS","EQ","05-Sep-2025","3,095.70","3,097.10","3,103.40","3,028.60","3,048.00","3,048.30","3,052.10","28,02,055","8,55,21,62,278.60","2,03,461","14,65,593","52.30"
"TCS","EQ","04-Sep-2025","3,097.50","3,116.00","3,118.00","3,090.80","3,095.80","3,095.70","3,101.37","14,81,391","4,59,43,43,759.60","1,04,731","7,69,710","51.96"
"TCS","EQ","03-Sep-2025","3,111.50","3,129.90","3,141.90","3,088.00","3,100.00","3,097.50","3,102.69","17,99,774","5,58,41,47,665.60","1,06,698","10,25,073","56.96"
"TCS","EQ","02-Sep-2025","3,112.60","3,121.10","3,155.00","3,103.10","3,112.00","3,111.50","3,125.54","21,85,229","6,83,00,18,367.90","1,54,171","11,34,456","51.91"
"TCS","EQ","01-Sep-2025","3,084.70","3,090.00","3,131.10","3,090.00","3,111.00","3,112.60","3,118.12","12,46,862","3,88,78,60,373.50","85,857","4,95,607","39.75"
"TCS","EQ","29-Aug-2025","3,093.70","3,093.00","3,115.00","3,077.20","3,083.80","3,084.70","3,093.86","22,71,789","7,02,86,04,709.30","1,09,782","13,74,444","60.50"
"TCS","EQ","28-Aug-2025","3,157.20","3,145.00","3,146.50","3,086.50","3,098.00","3,093.70","3,110.39","31,16,051","9,69,21,21,881.30","2,04,600","17,52,435","56.24"
"TCS","EQ","26-Aug-2025","3,140.60","3,129.00","3,162.00","3,120.00","3,157.00","3,157.20","3,152.41","55,22,097","17,40,79,35,331.00","1,73,962","39,83,150","72.13"
"TCS","EQ","25-Aug-2025","3,054.00","3,087.30","3,152.00","3,077.10","3,142.10","3,140.60","3,133.79","34,48,370","10,80,64,64,376.70","2,00,973","17,96,383","52.09"
"TCS","EQ","22-Aug-2025","3,102.60","3,086.00","3,095.70","3,050.00","3,054.70","3,054.00","3,068.45","15,93,791","4,89,04,62,450.30","82,740","8,36,020","52.45"
"TCS","EQ","21-Aug-2025","3,098.60","3,130.00","3,130.00","3,083.10","3,100.00","3,102.60","3,107.84","32,30,726","10,04,05,86,025.70","1,19,697","20,28,606","62.79"
"TCS","EQ","20-Aug-2025","3,016.20","3,010.90","3,103.40","3,010.90","3,094.80","3,098.60","3,078.21","49,52,358","15,24,44,01,986.40","1,90,110","32,10,074","64.82"
"TCS","EQ","19-Aug-2025","3,011.20","3,011.20","3,025.00","3,011.10","3,018.00","3,016.20","3,016.58","26,50,784","7,99,62,91,836.90","1,19,303","20,72,920","78.20"
"TCS","EQ","18-Aug-2025","3,022.30","3,046.50","3,049.00","3,003.40","3,013.00","3,011.20","3,015.34","29,45,609","8,88,20,05,616.60","1,37,367","20,14,568","68.39"
"TCS","EQ","14-Aug-2025","3,036.20","3,034.00","3,055.90","3,019.10","3,022.50","3,022.30","3,032.52","33,42,174","10,13,52,12,616.40","1,94,661","22,90,360","68.53"
"TCS","EQ","13-Aug-2025","3,035.40","3,036.10","3,044.40","3,028.60","3,035.00","3,036.20","3,037.72","21,48,166","6,52,55,33,464.30","1,17,340","14,87,436","69.24"
"TCS","EQ","12-Aug-2025","3,040.80","3,041.00","3,096.40","3,026.90","3,039.80","3,035.40","3,057.38","33,58,232","10,26,73,95,734.80","1,65,565","20,92,242","62.30"
"TCS","EQ","11-Aug-2025","3,036.40","3,036.40","3,049.90","3,021.30","3,042.00","3,040.80","3,040.50","18,84,215","5,72,89,58,255.60","1,32,617","13,40,095","71.12"
"TCS","EQ","08-Aug-2025","3,047.00","3,048.10","3,059.80","3,025.00","3,031.90","3,036.40","3,043.58","27,62,140","8,40,68,05,181.00","1,19,961","19,11,858","69.22"
"TCS","EQ","07-Aug-2025","3,032.30","3,016.00","3,051.60","3,010.90","3,049.10","3,047.00","3,032.09","25,43,076","7,71,08,29,083.30","1,38,156","16,64,541","65.45"
"TCS","EQ","06-Aug-2025","3,063.90","3,063.00","3,066.80","3,026.00","3,031.60","3,032.30","3,037.10","14,87,081","4,51,64,12,670.50","1,09,992","10,06,545","67.69"
"TCS","EQ","05-Aug-2025","3,074.40","3,074.40","3,077.50","3,042.00","3,060.00","3,063.90","3,057.96","19,27,996","5,89,57,39,286.30","1,18,848","13,80,270","71.59"
"TCS","EQ","04-Aug-2025","3,003.00","3,009.10","3,079.40","2,991.60","3,078.70","3,074.40","3,046.24","25,19,252","7,67,42,44,863.50","1,54,005","17,75,012","70.46"
"TCS","EQ","01-Aug-2025","3,036.80","3,029.90","3,036.80","3,000.00","3,001.10","3,003.00","3,013.79","20,53,847","6,18,98,63,144.50","1,54,119","13,78,316","67.11"
"TCS","EQ","31-Jul-2025","3,053.60","3,041.70","3,059.80","3,015.00","3,033.20","3,036.80","3,034.36","29,68,371","9,00,71,05,954.30","1,99,367","18,43,385","62.10"
"TCS","EQ","30-Jul-2025","3,056.00","3,060.00","3,069.00","3,047.20","3,052.10","3,053.60","3,058.58","28,80,121","8,80,90,78,906.80","1,27,490","22,97,558","79.77"
"TCS","EQ","29-Jul-2025","3,079.30","3,060.00","3,074.00","3,041.20","3,057.00","3,056.00","3,056.04","47,85,312","14,62,40,90,930.70","2,47,039","37,01,660","77.35"
"TCS","EQ","28-Jul-2025","3,135.80","3,110.00","3,118.00","3,069.90","3,085.80","3,079.30","3,092.56","33,74,473","10,43,57,52,450.00","2,73,133","22,28,745","66.05"
"TCS","EQ","25-Jul-2025","3,148.00","3,140.00","3,156.90","3,125.60","3,140.00","3,135.80","3,140.77","25,68,917","8,06,83,75,805.90","1,05,704","18,65,883","72.63"
